postal,address,block,street_name,max_floor_lvl,year_completed,building_age,town,total_dwelling_units,psm_2018,psm_2019,psm_2020,psm_2021,psm_2022,psm_2023,psm_2024,psm_2025,psm_2026,txn_5y,psm_growth_5y,nearest_station,stn_distance_m
641657,657A JURONG WEST ST 65,657A,JURONG WEST ST 65,16,2000,26,JURONG WEST,154,4473.0,3935.0,3448.5,4505.0,4725.0,5253.0,5516.0,5883.5,6187.0,14.0,30.9,PIONEER,402.0
642657,657B JURONG WEST ST 65,657B,JURONG WEST ST 65,16,2000,26,JURONG WEST,154,4515.0,3917.5,3831.0,4560.0,4934.5,5165.0,5363.0,5783.0,6339.0,29.0,28.499999999999996,PIONEER,423.0
680658,658 CHOA CHU KANG CRES,658,CHOA CHU KANG CRES,16,1998,28,CHOA CHU KANG,108,3312.5,,3569.0,3481.0,,4443.5,4706.0,4920.0,5382.5,15.0,,YEW TEE,412.0
530658,658 HOUGANG AVE 8,658,HOUGANG AVE 8,12,1986,40,HOUGANG,132,3919.0,3895.0,3581.0,4155.0,,4861.0,5232.0,6162.0,6622.0,15.0,,HOUGANG INTERCHANGE,1011.0
410658,658 JLN TENAGA,658,JLN TENAGA,15,1995,31,BEDOK,86,4419.0,4941.5,4563.0,4340.0,5104.0,5226.0,6389.0,6679.0,6720.0,9.0,31.7,KAKI BUKIT,267.0
730658,658 WOODLANDS RING RD,658,WOODLANDS RING RD,12,1997,29,WOODLANDS,73,3658.0,3791.5,3821.5,3853.5,4639.0,4615.0,5281.0,5707.5,5734.0,13.0,23.599999999999998,ADMIRALTY,466.0
760658,658 YISHUN AVE 4,658,YISHUN AVE 4,12,1986,40,YISHUN,132,,3653.5,3347.0,3677.5,4066.5,4940.0,5306.5,5615.5,5542.0,14.0,36.3,KHATIB,865.0
641658,658A JURONG WEST ST 65,658A,JURONG WEST ST 65,16,1999,27,JURONG WEST,90,,4318.0,3866.0,4409.0,4667.0,4990.5,5089.0,5281.0,5910.0,10.0,26.6,PIONEER,412.0
821658,658A PUNGGOL EAST,658A,PUNGGOL EAST,19,2017,9,PUNGGOL,94,,,,,,6637.0,6521.5,7124.0,7445.5,32.0,,KADALOOR,375.0
642658,658B JURONG WEST ST 65,658B,JURONG WEST ST 65,16,2000,26,JURONG WEST,90,3929.0,3955.0,4022.0,4080.5,4493.5,,5045.0,5121.0,6411.0,12.0,42.699999999999996,PIONEER,392.0
822658,658B PUNGGOL EAST,658B,PUNGGOL EAST,11,2017,9,PUNGGOL,52,,,,,,6332.0,6420.0,6565.5,7115.5,17.0,,KADALOOR,302.0
643658,658C JURONG WEST ST 65,658C,JURONG WEST ST 65,16,2000,26,JURONG WEST,90,4204.5,4144.0,4086.0,4209.0,,5268.0,5357.0,5439.0,5446.0,7.0,,PIONEER,351.0
823658,658C PUNGGOL EAST,658C,PUNGGOL EAST,18,2017,9,PUNGGOL,94,,,,,,6460.5,6632.5,6681.0,7128.0,32.0,,KADALOOR,271.0
644658,658D JURONG WEST ST 65,658D,JURONG WEST ST 65,16,2000,26,JURONG WEST,90,3892.0,4108.5,4059.0,3964.0,4804.0,4818.0,4955.0,5397.5,5901.0,10.0,22.8,PIONEER,375.0
680659,659 CHOA CHU KANG CRES,659,CHOA CHU KANG CRES,16,1998,28,CHOA CHU KANG,108,3641.0,3135.5,3301.0,3385.0,4212.5,4800.0,4712.0,5221.5,5299.5,16.0,25.8,YEW TEE,467.0
530659,659 HOUGANG AVE 8,659,HOUGANG AVE 8,4,1987,39,HOUGANG,8,4238.0,4218.0,4014.0,,,5701.0,,,,1.0,,HOUGANG INTERCHANGE,920.0
410659,659 JLN TENAGA,659,JLN TENAGA,15,1995,31,BEDOK,80,,4238.0,4717.0,,4942.0,5597.0,,6442.5,6708.0,7.0,35.699999999999996,KAKI BUKIT,240.0
730659,659 WOODLANDS RING RD,659,WOODLANDS RING RD,12,1996,30,WOODLANDS,99,3395.5,3388.0,3260.0,,3861.0,4634.0,4819.0,5450.0,5673.0,16.0,46.9,ADMIRALTY,553.0
641659,659A JURONG WEST ST 65,659A,JURONG WEST ST 65,16,1999,27,JURONG WEST,90,4264.0,4545.0,4393.5,4409.0,5241.0,4854.5,5368.0,,6273.0,12.0,19.7,BOON LAY INTERCHANGE,461.0
821659,659A PUNGGOL EAST,659A,PUNGGOL EAST,18,2017,9,PUNGGOL,102,,,,,,6447.0,6505.0,6748.5,7088.5,23.0,,KADALOOR,378.0
642659,659B JURONG WEST ST 65,659B,JURONG WEST ST 65,16,1999,27,JURONG WEST,124,4818.0,4100.0,3977.5,4427.0,4909.0,5069.5,5275.0,5364.0,5982.0,11.0,21.9,BOON LAY INTERCHANGE,492.0
822659,659B PUNGGOL EAST,659B,PUNGGOL EAST,18,2017,9,PUNGGOL,118,,,,,,6735.0,7021.0,7553.0,6989.0,36.0,,KADALOOR,331.0
643659,659C JURONG WEST ST 65,659C,JURONG WEST ST 65,16,1999,27,JURONG WEST,108,4322.0,4636.0,4236.0,4133.0,4848.5,5272.5,5761.5,5636.0,5720.5,15.0,18.0,PIONEER,512.0
823659,659C PUNGGOL EAST,659C,PUNGGOL EAST,19,2017,9,PUNGGOL,122,,,,,,6618.0,7021.0,7331.0,7266.0,32.0,,KADALOOR,352.0
644659,659D JURONG WEST ST 65,659D,JURONG WEST ST 65,16,2000,26,JURONG WEST,108,4637.0,4422.5,4136.5,4500.0,5165.0,5495.0,5455.5,,6085.5,10.0,17.8,BOON LAY INTERCHANGE,468.0
460066,66 BEDOK STH AVE 3,66,BEDOK STH AVE 3,22,1977,49,BEDOK,84,4837.0,4626.0,5041.0,4553.0,5168.0,6000.0,5744.5,7220.0,6911.0,13.0,33.7,BAYSHORE,658.0
370066,66 CIRCUIT RD,66,CIRCUIT RD,10,1965,61,GEYLANG,118,4733.0,4696.0,4321.0,4303.5,4545.0,5589.0,5804.0,6103.5,6250.0,20.0,37.5,MACPHERSON INTERCHANGE,196.0
330066,66 KALLANG BAHRU,66,KALLANG BAHRU,5,1973,53,KALLANG/WHAMPOA,59,4923.0,4078.0,4231.0,,4483.0,5538.0,,,5735.0,6.0,27.900000000000002,GEYLANG BAHRU,241.0
310066,66 LOR 4 TOA PAYOH,66,LOR 4 TOA PAYOH,12,1968,58,TOA PAYOH,140,,3125.0,3516.0,5862.0,4913.0,5331.0,5594.0,5710.5,6083.0,19.0,23.799999999999997,TOA PAYOH,550.0
440066,66 MARINE DR,66,MARINE DR,16,1975,51,MARINE PARADE,180,5846.0,5523.0,5461.5,5811.0,6154.0,6608.0,6308.0,6923.0,7299.5,32.0,18.6,MARINE PARADE,485.0
100066,66 TELOK BLANGAH DR,66,TELOK BLANGAH DR,20,1977,49,BUKIT MERAH,76,5424.0,5550.0,5590.0,5551.0,5798.5,5915.0,,7287.0,,7.0,,TELOK BLANGAH,395.0
680660,660 CHOA CHU KANG CRES,660,CHOA CHU KANG CRES,19,1998,28,CHOA CHU KANG,116,3300.0,3221.0,3333.0,3689.0,4137.5,4465.0,4563.0,5201.0,5340.0,11.0,29.099999999999998,YEW TEE,473.0
530660,660 HOUGANG AVE 8,660,HOUGANG AVE 8,12,1986,40,HOUGANG,132,3824.0,4020.0,3462.0,3862.0,4275.5,5000.0,5146.0,6029.0,6216.0,15.0,45.4,HOUGANG INTERCHANGE,968.0
410660,660 JLN TENAGA,660,JLN TENAGA,15,1995,31,BEDOK,84,4628.0,4905.0,4380.0,4563.0,4666.0,5675.0,,6710.0,6632.0,12.0,42.1,KAKI BUKIT,201.0
730660,660 WOODLANDS RING RD,660,WOODLANDS RING RD,12,1996,30,WOODLANDS,99,3754.0,3317.0,3219.5,3279.0,4100.0,4628.5,4861.0,5289.0,5164.0,9.0,26.0,ADMIRALTY,568.0
760660,660 YISHUN AVE 4,660,YISHUN AVE 4,12,1986,40,YISHUN,132,3791.5,3235.5,3393.0,3588.5,4493.5,5040.0,4820.5,5715.0,5577.0,14.0,24.099999999999998,KHATIB,868.0
641660,660A JURONG WEST ST 64,660A,JURONG WEST ST 64,16,1999,27,JURONG WEST,155,4455.0,4560.0,4445.5,4773.0,5182.0,5318.0,5549.0,,,13.0,,BOON LAY INTERCHANGE,379.0
642660,660B JURONG WEST ST 64,660B,JURONG WEST ST 64,16,1999,27,JURONG WEST,90,4176.0,4000.0,4488.0,4727.0,5273.0,5511.5,5682.0,5682.0,6372.0,9.0,20.8,BOON LAY INTERCHANGE,339.0
643660,660C JURONG WEST ST 64,660C,JURONG WEST ST 64,16,2000,26,JURONG WEST,90,4727.0,4590.5,4709.0,,5099.0,5604.0,,,6618.0,4.0,29.799999999999997,BOON LAY INTERCHANGE,338.0
644660,660D JURONG WEST ST 64,660D,JURONG WEST ST 64,16,2000,26,JURONG WEST,150,4559.0,4503.5,4527.0,4658.0,4926.0,5520.0,5659.0,5636.0,6591.0,22.0,33.800000000000004,BOON LAY INTERCHANGE,388.0
210661,661 BUFFALO RD,661,BUFFALO RD,23,1981,45,CENTRAL AREA,127,4706.0,5240.5,,5691.5,,6101.0,6646.0,,7293.0,5.0,,LITTLE INDIA INTERCHANGE,62.0
680661,661 CHOA CHU KANG CRES,661,CHOA CHU KANG CRES,20,1998,28,CHOA CHU KANG,122,3702.0,3377.5,3330.0,3361.0,3802.0,3926.0,4380.0,4855.5,5124.0,12.0,34.8,YEW TEE,508.0
530661,661 HOUGANG AVE 4,661,HOUGANG AVE 4,12,1986,40,HOUGANG,132,3817.5,3731.0,3701.0,4093.5,4500.0,5216.0,5405.0,6276.0,5992.5,13.0,33.2,HOUGANG INTERCHANGE,989.0
410661,661 JLN DAMAI,661,JLN DAMAI,14,1995,31,BEDOK,48,4941.0,5310.0,,5103.5,5586.0,5966.0,6643.0,7692.0,6975.0,7.0,24.9,KAKI BUKIT,84.0
730661,661 WOODLANDS RING RD,661,WOODLANDS RING RD,12,1996,30,WOODLANDS,91,3107.0,3459.0,3065.5,3811.5,4150.0,4650.0,4800.0,5230.0,5647.5,12.0,36.1,ADMIRALTY,629.0
760661,661 YISHUN AVE 4,661,YISHUN AVE 4,12,1986,40,YISHUN,61,4062.0,,4250.0,,5189.0,5759.0,5543.0,5113.0,7121.0,9.0,37.2,KHATIB,987.0
821661,661A EDGEDALE PLAINS,661A,EDGEDALE PLAINS,19,2016,10,PUNGGOL,135,,,,5272.0,5815.0,6423.0,6586.0,7132.0,7228.0,58.0,24.3,KADALOOR,385.0
641661,661A JURONG WEST ST 64,661A,JURONG WEST ST 64,16,1999,27,JURONG WEST,90,4600.0,4136.5,4136.0,4451.0,4872.0,4750.0,5257.5,6227.0,,6.0,,BOON LAY INTERCHANGE,342.0
822661,661B EDGEDALE PLAINS,661B,EDGEDALE PLAINS,19,2016,10,PUNGGOL,116,,,,,5598.0,6196.0,6652.0,6963.5,7696.0,38.0,37.5,KADALOOR,320.0
642661,661B JURONG WEST ST 64,661B,JURONG WEST ST 64,16,1999,27,JURONG WEST,105,4522.0,4389.0,4456.5,4776.0,5364.0,5636.0,,6364.0,,5.0,,BOON LAY INTERCHANGE,295.0
823661,661C EDGEDALE PLAINS,661C,EDGEDALE PLAINS,19,2016,10,PUNGGOL,122,,,,,5848.0,6308.0,6277.0,6793.5,7437.5,48.0,27.200000000000003,KADALOOR,296.0
643661,661C JURONG WEST ST 64,661C,JURONG WEST ST 64,16,2000,26,JURONG WEST,138,4500.0,4591.0,4454.5,4795.5,4714.0,5445.5,5934.0,6244.5,6409.0,11.0,36.0,BOON LAY INTERCHANGE,303.0
644661,661D JURONG WEST ST 64,661D,JURONG WEST ST 64,16,2000,26,JURONG WEST,90,4494.0,4923.0,4349.0,4747.0,5309.5,5709.0,5704.0,5836.0,6703.0,11.0,26.200000000000003,BOON LAY INTERCHANGE,282.0
210662,662 BUFFALO RD,662,BUFFALO RD,25,1981,45,CENTRAL AREA,152,5366.0,4850.5,6333.0,7073.0,6319.0,5736.5,6743.0,6661.0,6758.0,16.0,6.9,LITTLE INDIA INTERCHANGE,106.0
680662,662 CHOA CHU KANG CRES,662,CHOA CHU KANG CRES,20,1998,28,CHOA CHU KANG,76,3425.0,,,3830.0,4372.5,4809.0,,5121.0,,8.0,,YEW TEE,577.0
530662,662 HOUGANG AVE 4,662,HOUGANG AVE 4,12,1986,40,HOUGANG,132,4324.0,3815.0,3932.0,3753.0,4229.5,4932.0,5243.0,6324.0,6140.5,15.0,45.2,HOUGANG INTERCHANGE,996.0
410662,662 JLN DAMAI,662,JLN DAMAI,14,1995,31,BEDOK,48,,5258.0,,,,5618.0,,6793.0,6690.0,4.0,,KAKI BUKIT,44.0
730662,662 WOODLANDS RING RD,662,WOODLANDS RING RD,12,1996,30,WOODLANDS,103,3559.0,,3169.5,3429.5,,4729.5,4850.0,5644.0,5572.0,12.0,,ADMIRALTY,645.0
760662,662 YISHUN AVE 4,662,YISHUN AVE 4,12,1986,40,YISHUN,132,3571.0,3274.0,3276.0,4008.0,4231.0,4881.0,4848.0,,5738.0,12.0,35.6,KHATIB,914.0
821662,662A EDGEDALE PLAINS,662A,EDGEDALE PLAINS,19,2016,10,PUNGGOL,135,,,,,5567.0,6304.0,6678.5,7174.0,7326.0,50.0,31.6,KADALOOR,340.0
641662,662A JURONG WEST ST 64,662A,JURONG WEST ST 64,16,1999,27,JURONG WEST,90,4545.0,4545.0,3722.0,4825.0,5545.0,,5591.0,5864.0,,6.0,,BOON LAY INTERCHANGE,417.0
822662,662B EDGEDALE PLAINS,662B,EDGEDALE PLAINS,19,2016,10,PUNGGOL,122,,,,,5970.0,6087.0,6912.0,7389.5,7174.0,40.0,20.200000000000003,KADALOOR,345.0
642662,662B JURONG WEST ST 64,662B,JURONG WEST ST 64,16,1999,27,JURONG WEST,135,4455.0,4479.0,4593.0,4468.5,,5455.0,5532.5,5417.0,6264.0,7.0,,BOON LAY INTERCHANGE,346.0
823662,662C EDGEDALE PLAINS,662C,EDGEDALE PLAINS,19,2016,10,PUNGGOL,85,,,,,5553.5,6351.5,6410.0,7117.5,7304.0,29.0,31.5,KADALOOR,306.0
643662,662C JURONG WEST ST 64,662C,JURONG WEST ST 64,16,2000,26,JURONG WEST,135,4845.0,4635.0,4682.0,,5105.0,5045.5,5598.5,6027.5,6208.5,16.0,21.6,BOON LAY INTERCHANGE,260.0
824662,662D EDGEDALE PLAINS,662D,EDGEDALE PLAINS,19,2016,10,PUNGGOL,122,,,,,5870.0,6183.0,6574.0,6780.5,6875.0,42.0,17.1,KADALOOR,288.0
644662,662D JURONG WEST ST 64,662D,JURONG WEST ST 64,16,2000,26,JURONG WEST,90,4136.0,,4409.0,4636.5,,,5495.0,6618.0,6636.0,7.0,,BOON LAY INTERCHANGE,269.0
210663,663 BUFFALO RD,663,BUFFALO RD,21,1981,45,CENTRAL AREA,115,5305.0,,,5366.0,5738.5,6098.0,6481.5,6706.0,6951.0,15.0,21.099999999999998,LITTLE INDIA INTERCHANGE,202.0
680663,663 CHOA CHU KANG CRES,663,CHOA CHU KANG CRES,20,1998,28,CHOA CHU KANG,76,3816.0,3770.0,,3617.0,4166.5,4078.0,,5106.0,5071.0,7.0,21.7,YEW TEE,621.0
410663,663 JLN DAMAI,663,JLN DAMAI,14,1995,31,BEDOK,48,5241.0,,5517.0,4825.0,5138.0,6232.5,,6879.0,6549.0,5.0,27.500000000000004,KAKI BUKIT,36.0
730663,663 WOODLANDS RING RD,663,WOODLANDS RING RD,12,1996,30,WOODLANDS,88,3270.0,3208.5,,3713.0,4112.0,4508.0,4781.5,5410.0,5450.0,7.0,32.5,ADMIRALTY,564.0
760663,663 YISHUN AVE 4,663,YISHUN AVE 4,12,1986,40,YISHUN,88,,3455.0,3329.5,3529.0,4470.5,5082.5,5241.0,5429.5,6017.5,11.0,34.599999999999994,KHATIB,822.0
641663,663A JURONG WEST ST 65,663A,JURONG WEST ST 65,16,1998,28,JURONG WEST,185,4409.0,4449.5,4231.0,4133.5,5055.0,5072.0,5556.0,5577.5,6264.0,23.0,23.9,PIONEER,472.0
821663,663A PUNGGOL DR,663A,PUNGGOL DR,18,2015,11,PUNGGOL,215,,,,5385.0,5611.0,6573.0,6839.5,7822.0,8160.0,63.0,45.4,KADALOOR,101.0
761663,663A YISHUN AVE 4,663A,YISHUN AVE 4,4,1986,40,YISHUN,12,4591.0,,3963.0,,4859.0,,,,,1.0,,KHATIB,794.0
642663,663B JURONG WEST ST 65,663B,JURONG WEST ST 65,16,1998,28,JURONG WEST,140,4455.0,4234.5,4136.0,4500.0,,5318.0,5709.0,5818.0,5912.0,16.0,,PIONEER,470.0
822663,663B PUNGGOL DR,663B,PUNGGOL DR,18,2015,11,PUNGGOL,96,,,,5395.5,5909.0,6255.0,6477.5,6944.0,7540.0,18.0,27.6,KADALOOR,165.0
643663,663C JURONG WEST ST 65,663C,JURONG WEST ST 65,16,1998,28,JURONG WEST,138,4591.0,4396.0,4644.0,4473.0,5045.0,5159.0,5431.5,5939.0,5863.5,15.0,16.2,BOON LAY INTERCHANGE,409.0
823663,663C PUNGGOL DR,663C,PUNGGOL DR,18,2015,11,PUNGGOL,92,,,,5289.0,5611.0,6639.0,6545.0,7136.0,7438.0,33.0,32.6,KADALOOR,160.0
644663,663D JURONG WEST ST 65,663D,JURONG WEST ST 65,16,1998,28,JURONG WEST,122,4611.0,,4127.0,4543.0,4945.0,5071.5,5320.0,5954.5,6067.0,18.0,22.7,BOON LAY INTERCHANGE,416.0
210664,664 BUFFALO RD,664,BUFFALO RD,4,1981,45,CENTRAL AREA,16,,,,6083.0,,6333.0,,,,1.0,,LITTLE INDIA INTERCHANGE,183.0
680664,664 CHOA CHU KANG CRES,664,CHOA CHU KANG CRES,20,1998,28,CHOA CHU KANG,76,,3403.0,3520.0,3145.0,4153.0,,4903.0,,5282.0,7.0,27.200000000000003,YEW TEE,628.0
410664,664 JLN DAMAI,664,JLN DAMAI,14,1995,31,BEDOK,48,4790.0,,5423.0,,5140.0,5655.0,,7349.0,7587.0,5.0,47.599999999999994,KAKI BUKIT,110.0
730664,664 WOODLANDS RING RD,664,WOODLANDS RING RD,12,1996,30,WOODLANDS,99,3292.0,3317.0,3260.0,3485.5,3984.0,4350.0,4986.0,5333.0,5594.0,9.0,40.400000000000006,ADMIRALTY,603.0
760664,664 YISHUN AVE 4,664,YISHUN AVE 4,10,1986,40,YISHUN,57,4543.0,4298.0,,4512.0,4879.0,5021.5,5132.0,,5754.0,10.0,17.9,KHATIB,941.0
641664,664A JURONG WEST ST 64,664A,JURONG WEST ST 64,16,1998,28,JURONG WEST,185,4682.0,4646.0,4512.5,5089.0,5273.0,5454.5,,5764.0,6593.0,16.0,25.0,BOON LAY INTERCHANGE,304.0
821664,664A PUNGGOL DR,664A,PUNGGOL DR,18,2015,11,PUNGGOL,170,,,,5188.0,5589.0,6278.0,6805.5,7222.0,7460.0,59.0,33.5,KADALOOR,126.0
642664,664B JURONG WEST ST 64,664B,JURONG WEST ST 64,16,1998,28,JURONG WEST,140,4670.0,4121.0,4386.0,4591.0,5054.5,5535.0,6154.0,6004.5,5864.0,17.0,16.0,BOON LAY INTERCHANGE,277.0
822664,664B PUNGGOL DR,664B,PUNGGOL DR,18,2015,11,PUNGGOL,88,,,,5291.0,5694.5,6318.0,6501.0,6755.0,7136.0,25.0,25.3,KADALOOR,169.0
643664,664C JURONG WEST ST 64,664C,JURONG WEST ST 64,16,1998,28,JURONG WEST,138,4473.0,3836.0,4396.0,4591.0,4800.0,5564.0,5582.0,6364.0,6432.0,14.0,34.0,BOON LAY INTERCHANGE,326.0
644664,664D JURONG WEST ST 64,664D,JURONG WEST ST 64,16,1998,28,JURONG WEST,122,4727.5,3636.0,4330.0,4722.0,5100.5,5549.5,5800.0,5933.5,6273.0,12.0,23.0,BOON LAY INTERCHANGE,368.0
680665,665 CHOA CHU KANG CRES,665,CHOA CHU KANG CRES,20,1998,28,CHOA CHU KANG,76,3629.0,3129.0,3347.0,4133.0,4153.5,4960.0,,5060.5,5194.0,8.0,25.1,YEW TEE,578.0
530665,665 HOUGANG AVE 4,665,HOUGANG AVE 4,12,1986,40,HOUGANG,132,3919.0,3892.0,3641.0,3770.5,4390.5,4952.0,5439.0,6058.0,6121.0,11.0,39.4,HOUGANG INTERCHANGE,826.0
410665,665 JLN DAMAI,665,JLN DAMAI,11,1995,31,BEDOK,50,4773.5,5066.0,,5274.0,5822.0,5962.0,6507.0,6905.0,8014.0,14.0,37.7,KAKI BUKIT,99.0
730665,665 WOODLANDS RING RD,665,WOODLANDS RING RD,12,1998,28,WOODLANDS,114,3870.5,3853.0,3756.0,4070.0,4419.0,5310.0,5882.0,6177.5,6163.0,13.0,39.5,ADMIRALTY,467.0
760665,665 YISHUN AVE 4,665,YISHUN AVE 4,10,1986,40,YISHUN,56,,3447.0,4188.0,,4023.5,4664.0,4623.0,5595.5,5568.0,9.0,38.4,KHATIB,874.0
641665,665A JURONG WEST ST 64,665A,JURONG WEST ST 64,16,1998,28,JURONG WEST,90,4219.0,4788.5,4385.0,4769.0,4462.0,5615.0,5765.0,6159.5,,8.0,,BOON LAY INTERCHANGE,367.0
821665,665A PUNGGOL DR,665A,PUNGGOL DR,18,2015,11,PUNGGOL,128,,,5247.0,5492.0,5984.0,6468.5,6989.0,7251.0,8043.0,32.0,34.4,OASIS,112.0
642665,665B JURONG WEST ST 64,665B,JURONG WEST ST 64,16,1998,28,JURONG WEST,90,4885.0,4615.0,,4115.0,4731.0,5577.0,5292.0,6038.0,6454.0,12.0,36.4,BOON LAY INTERCHANGE,373.0
822665,665B PUNGGOL DR,665B,PUNGGOL DR,18,2015,11,PUNGGOL,64,,,,5636.0,5863.5,6754.0,6903.0,,7451.5,15.0,27.1,OASIS,171.0
823665,665C PUNGGOL DR,665C,PUNGGOL DR,18,2015,11,PUNGGOL,160,,,5572.0,5574.0,5850.0,6559.0,6828.0,7510.5,7960.5,41.0,36.1,OASIS,225.0
680666,666 CHOA CHU KANG CRES,666,CHOA CHU KANG CRES,20,1998,28,CHOA CHU KANG,76,3246.0,3379.0,,3911.0,4194.0,4355.0,4597.0,5109.0,5161.0,8.0,23.1,YEW TEE,612.0
530666,666 HOUGANG AVE 4,666,HOUGANG AVE 4,4,1987,39,HOUGANG,32,3350.0,,,4029.0,4120.0,,,,5556.5,3.0,34.9,HOUGANG INTERCHANGE,761.0
410666,666 JLN DAMAI,666,JLN DAMAI,15,1995,31,BEDOK,80,4640.0,4297.0,4750.0,4692.0,5282.0,5680.0,6734.0,6678.5,6892.0,11.0,30.5,KAKI BUKIT,160.0
730666,666 WOODLANDS RING RD,666,WOODLANDS RING RD,12,1998,28,WOODLANDS,112,3779.0,3529.0,3753.0,3779.0,4651.0,5287.0,5349.0,5930.0,6140.0,14.0,32.0,ADMIRALTY,473.0
760666,666 YISHUN AVE 4,666,YISHUN AVE 4,12,1987,39,YISHUN,66,3883.0,4637.0,4539.0,4612.5,5110.0,6034.0,6085.0,,,7.0,,KHATIB,853.0
641666,666A JURONG WEST ST 65,666A,JURONG WEST ST 65,16,1998,28,JURONG WEST,90,4504.0,4557.5,4462.0,4615.5,5292.0,5308.0,5788.0,6600.0,6600.0,6.0,24.7,PIONEER,503.0
821666,666A PUNGGOL DR,666A,PUNGGOL DR,18,2014,12,PUNGGOL,98,,,5591.0,5699.0,5558.0,6250.0,6965.0,7243.5,7821.5,18.0,40.699999999999996,KADALOOR,257.0
761666,666A YISHUN AVE 4,666A,YISHUN AVE 4,4,1986,40,YISHUN,16,,,3373.0,3373.0,,4607.0,5041.0,5229.0,,3.0,,KHATIB,800.0
642666,666B JURONG WEST ST 65,666B,JURONG WEST ST 65,16,1998,28,JURONG WEST,90,4715.5,,,4761.5,4908.0,5222.5,5462.0,5615.0,6742.5,11.0,37.4,BOON LAY INTERCHANGE,471.0
822666,666B PUNGGOL DR,666B,PUNGGOL DR,18,2014,12,PUNGGOL,100,,,5752.0,5538.0,5973.5,6770.0,7061.5,7278.0,7427.5,26.0,24.3,KADALOOR,271.0
680667,667 CHOA CHU KANG CRES,667,CHOA CHU KANG CRES,16,1999,27,CHOA CHU KANG,122,3415.0,3171.5,3262.0,3451.0,4136.0,4377.5,4563.0,4941.0,5480.5,16.0,32.5,YEW TEE,614.0
530667,667 HOUGANG AVE 4,667,HOUGANG AVE 4,12,1986,40,HOUGANG,132,4189.0,4297.0,,3757.0,4192.5,4838.5,5329.0,5922.0,6262.0,15.0,49.4,HOUGANG INTERCHANGE,871.0
410667,667 JLN DAMAI,667,JLN DAMAI,12,1995,31,BEDOK,76,4074.0,4352.0,4354.0,,,,,6553.0,6471.5,3.0,,KAKI BUKIT,142.0
730667,667 WOODLANDS RING RD,667,WOODLANDS RING RD,12,1999,27,WOODLANDS,91,3956.0,3767.0,3519.0,3911.0,4867.0,5055.0,5278.0,5862.5,6188.0,16.0,27.1,ADMIRALTY,403.0
641667,667A JURONG WEST ST 65,667A,JURONG WEST ST 65,16,1999,27,JURONG WEST,143,4349.5,3636.0,4045.0,3922.5,5000.0,5333.0,5045.0,5911.0,5922.0,16.0,18.4,BOON LAY INTERCHANGE,619.0
821667,667A PUNGGOL DR,667A,PUNGGOL DR,14,2014,12,PUNGGOL,96,,,5591.0,5809.0,5677.0,6897.5,6882.0,7527.0,7832.0,22.0,38.0,OASIS,152.0
642667,667B JURONG WEST ST 65,667B,JURONG WEST ST 65,16,1998,28,JURONG WEST,143,4409.0,3909.0,3909.0,4255.5,,5444.0,5289.0,5377.0,,8.0,,BOON LAY INTERCHANGE,563.0
822667,667B PUNGGOL DR,667B,PUNGGOL DR,8,2014,12,PUNGGOL,48,,,6006.0,5394.5,5779.0,6646.0,7279.0,7434.0,7191.0,16.0,24.4,OASIS,256.0
643667,667C JURONG WEST ST 65,667C,JURONG WEST ST 65,16,1998,28,JURONG WEST,120,4313.0,4164.0,4341.0,4163.5,4345.0,5305.5,5182.0,6294.5,5899.5,10.0,35.8,BOON LAY INTERCHANGE,506.0
644667,667D JURONG WEST ST 65,667D,JURONG WEST ST 65,16,1998,28,JURONG WEST,120,4383.0,4182.0,3664.0,4299.0,4909.0,4913.0,4613.5,6128.0,6278.0,10.0,27.900000000000002,BOON LAY INTERCHANGE,564.0
210668,668 CHANDER RD,668,CHANDER RD,13,1984,42,CENTRAL AREA,120,4927.0,5172.0,4907.0,4709.0,5685.0,5624.0,6438.0,6092.0,6699.0,6.0,17.8,LITTLE INDIA INTERCHANGE,185.0
680668,668 CHOA CHU KANG CRES,668,CHOA CHU KANG CRES,16,1999,27,CHOA CHU KANG,123,3333.0,2990.0,3235.0,3670.0,,4598.0,4732.0,5196.0,5171.5,6.0,,YEW TEE,522.0
530668,668 HOUGANG AVE 8,668,HOUGANG AVE 8,4,1987,39,HOUGANG,12,,4415.0,,,,5299.0,5646.0,,,2.0,,HOUGANG INTERCHANGE,887.0
410668,668 JLN DAMAI,668,JLN DAMAI,12,1995,31,BEDOK,66,,4545.0,,,,,,6818.0,6881.0,3.0,,KAKI BUKIT,187.0
730668,668 WOODLANDS RING RD,668,WOODLANDS RING RD,12,1998,28,WOODLANDS,88,3791.0,3807.5,,3297.0,5000.0,4890.0,5341.0,5879.0,5829.5,11.0,16.6,ADMIRALTY,344.0
821668,668A EDGEFIELD PLAINS,668A,EDGEFIELD PLAINS,15,2015,11,PUNGGOL,112,,,,5269.0,5708.0,6284.5,6859.5,7059.0,7505.0,32.0,31.5,OASIS,298.0
641668,668A JURONG WEST ST 64,668A,JURONG WEST ST 64,16,1998,28,JURONG WEST,108,4128.0,4617.5,4509.0,4459.0,5488.0,,5948.5,6176.0,6389.0,9.0,16.400000000000002,BOON LAY INTERCHANGE,505.0
